cod_municipio,uf,regiao,ano,cobertura_aps,fonte
1300904,AM,Norte,2020,100.0,cobertura_ab
1300904,AM,Norte,2021,132.85,cobertura_aps
1300904,AM,Norte,2022,118.62,cobertura_aps
1300904,AM,Norte,2023,124.48,cobertura_aps
1300904,AM,Norte,2024,114.67,cobertura_aps
1301001,AM,Norte,2019,92.43,cobertura_ab
1301001,AM,Norte,2020,83.76,cobertura_ab
1301001,AM,Norte,2021,77.15,cobertura_aps
1301001,AM,Norte,2022,77.6,cobertura_aps
1301001,AM,Norte,2023,79.78,cobertura_aps
1301001,AM,Norte,2024,90.03,cobertura_aps
1301100,AM,Norte,2019,100.0,cobertura_ab
1301100,AM,Norte,2020,100.0,cobertura_ab
1301100,AM,Norte,2021,96.39,cobertura_aps
1301100,AM,Norte,2022,107.0,cobertura_aps
1301100,AM,Norte,2023,164.13,cobertura_aps
1301100,AM,Norte,2024,165.29,cobertura_aps
1301159,AM,Norte,2019,100.0,cobertura_ab
1301159,AM,Norte,2020,88.05,cobertura_ab
1301159,AM,Norte,2021,71.16,cobertura_aps
1301159,AM,Norte,2022,75.08,cobertura_aps
1301159,AM,Norte,2023,127.69,cobertura_aps
1301159,AM,Norte,2024,127.13,cobertura_aps
1301209,AM,Norte,2019,98.13,cobertura_ab
1301209,AM,Norte,2020,86.83,cobertura_ab
1301209,AM,Norte,2021,130.36,cobertura_aps
1301209,AM,Norte,2022,100.9,cobertura_aps
1301209,AM,Norte,2023,161.08,cobertura_aps
1301209,AM,Norte,2024,163.56,cobertura_aps
1301308,AM,Norte,2019,81.85,cobertura_ab
1301308,AM,Norte,2020,76.3,cobertura_ab
1301308,AM,Norte,2021,102.41,cobertura_aps
1301308,AM,Norte,2022,105.53,cobertura_aps
1301308,AM,Norte,2023,138.74,cobertura_aps
1301308,AM,Norte,2024,143.94,cobertura_aps
1301407,AM,Norte,2019,84.99,cobertura_ab
1301407,AM,Norte,2020,85.58,cobertura_ab
1301407,AM,Norte,2021,86.8,cobertura_aps
1301407,AM,Norte,2022,90.23,cobertura_aps
1301407,AM,Norte,2023,102.48,cobertura_aps
1301407,AM,Norte,2024,109.28,cobertura_aps
1301506,AM,Norte,2019,96.05,cobertura_ab
1301506,AM,Norte,2020,100.0,cobertura_ab
1301506,AM,Norte,2021,137.3,cobertura_aps
1301506,AM,Norte,2022,125.11,cobertura_aps
1301506,AM,Norte,2023,161.22,cobertura_aps
1301506,AM,Norte,2024,203.65,cobertura_aps
1301605,AM,Norte,2019,92.8,cobertura_ab
1301605,AM,Norte,2020,100.0,cobertura_ab
1301605,AM,Norte,2021,149.3,cobertura_aps
1301605,AM,Norte,2022,172.55,cobertura_aps
1301605,AM,Norte,2023,116.22,cobertura_aps
1301605,AM,Norte,2024,118.84,cobertura_aps
1301654,AM,Norte,2019,94.69,cobertura_ab
1301654,AM,Norte,2020,100.0,cobertura_ab
1301654,AM,Norte,2021,137.0,cobertura_aps
1301654,AM,Norte,2022,120.83,cobertura_aps
1301654,AM,Norte,2023,150.65,cobertura_aps
1301654,AM,Norte,2024,158.1,cobertura_aps
1301704,AM,Norte,2019,90.69,cobertura_ab
1301704,AM,Norte,2020,87.94,cobertura_ab
1301704,AM,Norte,2021,87.21,cobertura_aps
1301704,AM,Norte,2022,90.16,cobertura_aps
1301704,AM,Norte,2023,90.14,cobertura_aps
1301704,AM,Norte,2024,124.2,cobertura_aps
1301803,AM,Norte,2019,63.22,cobertura_ab
1301803,AM,Norte,2020,66.41,cobertura_ab
1301803,AM,Norte,2021,87.59,cobertura_aps
1301803,AM,Norte,2022,75.21,cobertura_aps
1301803,AM,Norte,2023,125.74,cobertura_aps
1301803,AM,Norte,2024,152.61,cobertura_aps
1301852,AM,Norte,2019,100.0,cobertura_ab
1301852,AM,Norte,2020,100.0,cobertura_ab
1301852,AM,Norte,2021,145.35,cobertura_aps
1301852,AM,Norte,2022,146.01,cobertura_aps
1301852,AM,Norte,2023,118.94,cobertura_aps
1301852,AM,Norte,2024,124.2,cobertura_aps
1301902,AM,Norte,2019,100.0,cobertura_ab
1301902,AM,Norte,2020,99.43,cobertura_ab
1301902,AM,Norte,2021,103.71,cobertura_aps
1301902,AM,Norte,2022,101.37,cobertura_aps
1301902,AM,Norte,2023,104.5,cobertura_aps
1301902,AM,Norte,2024,112.74,cobertura_aps
1301951,AM,Norte,2019,77.6,cobertura_ab
1301951,AM,Norte,2020,93.31,cobertura_ab
1301951,AM,Norte,2021,183.43,cobertura_aps
1301951,AM,Norte,2022,161.42,cobertura_aps
1301951,AM,Norte,2023,102.01,cobertura_aps
1301951,AM,Norte,2024,109.9,cobertura_aps
1302009,AM,Norte,2019,100.0,cobertura_ab
1302009,AM,Norte,2020,100.0,cobertura_ab
1302009,AM,Norte,2021,151.67,cobertura_aps
1302009,AM,Norte,2022,150.34,cobertura_aps
1302009,AM,Norte,2023,137.76,cobertura_aps
1302009,AM,Norte,2024,137.76,cobertura_aps
1302108,AM,Norte,2019,100.0,cobertura_ab
1302108,AM,Norte,2020,91.67,cobertura_ab
1302108,AM,Norte,2021,570.93,cobertura_aps
1302108,AM,Norte,2022,595.28,cobertura_aps
1302108,AM,Norte,2023,154.44,cobertura_aps
1302108,AM,Norte,2024,152.32,cobertura_aps
1302207,AM,Norte,2019,100.0,cobertura_ab
1302207,AM,Norte,2020,100.0,cobertura_ab
1302207,AM,Norte,2021,120.46,cobertura_aps
1302207,AM,Norte,2022,132.22,cobertura_aps
1302207,AM,Norte,2023,207.19,cobertura_aps
1302207,AM,Norte,2024,202.95,cobertura_aps
1302306,AM,Norte,2019,100.0,cobertura_ab
1302306,AM,Norte,2020,100.0,cobertura_ab
1302306,AM,Norte,2021,252.05,cobertura_aps
1302306,AM,Norte,2022,259.99,cobertura_aps
1302306,AM,Norte,2023,139.04,cobertura_aps
1302306,AM,Norte,2024,139.04,cobertura_aps
1302405,AM,Norte,2019,89.9,cobertura_ab
1302405,AM,Norte,2020,90.25,cobertura_ab
1302405,AM,Norte,2021,103.89,cobertura_aps
1302405,AM,Norte,2022,122.94,cobertura_aps
1302405,AM,Norte,2023,128.98,cobertura_aps
1302405,AM,Norte,2024,137.97,cobertura_aps
1302504,AM,Norte,2019,85.17,cobertura_ab
1302504,AM,Norte,2020,84.95,cobertura_ab
1302504,AM,Norte,2021,109.78,cobertura_aps
1302504,AM,Norte,2022,103.91,cobertura_aps
1302504,AM,Norte,2023,102.75,cobertura_aps
1302504,AM,Norte,2024,105.94,cobertura_aps
1302553,AM,Norte,2019,53.23,cobertura_ab
1302553,AM,Norte,2020,53.09,cobertura_ab
1302553,AM,Norte,2021,73.24,cobertura_aps
1302553,AM,Norte,2022,63.51,cobertura_aps
1302553,AM,Norte,2023,127.04,cobertura_aps
1302553,AM,Norte,2024,130.3,cobertura_aps
1302603,AM,Norte,2019,46.99,cobertura_ab
1302603,AM,Norte,2020,60.88,cobertura_ab
1302603,AM,Norte,2021,63.47,cobertura_aps
1302603,AM,Norte,2022,62.67,cobertura_aps
1302603,AM,Norte,2023,66.53,cobertura_aps
1302603,AM,Norte,2024,69.94,cobertura_aps
1302702,AM,Norte,2019,74.96,cobertura_ab
1302702,AM,Norte,2020,72.2,cobertura_ab
1302702,AM,Norte,2021,103.76,cobertura_aps
1302702,AM,Norte,2022,100.95,cobertura_aps
1302702,AM,Norte,2023,108.72,cobertura_aps
1302702,AM,Norte,2024,109.42,cobertura_aps
1302801,AM,Norte,2019,100.0,cobertura_ab
1302801,AM,Norte,2020,95.95,cobertura_ab
1302801,AM,Norte,2021,138.99,cobertura_aps
1302801,AM,Norte,2022,138.79,cobertura_aps
1302801,AM,Norte,2023,154.05,cobertura_aps
1302801,AM,Norte,2024,151.43,cobertura_aps
1302900,AM,Norte,2019,88.88,cobertura_ab
1302900,AM,Norte,2020,85.48,cobertura_ab
1302900,AM,Norte,2021,90.58,cobertura_aps
1302900,AM,Norte,2022,89.93,cobertura_aps
1302900,AM,Norte,2023,105.65,cobertura_aps
1302900,AM,Norte,2024,149.06,cobertura_aps
1303007,AM,Norte,2019,98.23,cobertura_ab
1303007,AM,Norte,2020,99.81,cobertura_ab
1303007,AM,Norte,2021,110.17,cobertura_aps
1303007,AM,Norte,2022,101.88,cobertura_aps
1303007,AM,Norte,2023,109.86,cobertura_aps
1303007,AM,Norte,2024,127.04,cobertura_aps
1303106,AM,Norte,2019,99.5,cobertura_ab
1303106,AM,Norte,2020,90.0,cobertura_ab
1303106,AM,Norte,2021,95.32,cobertura_aps
1303106,AM,Norte,2022,86.35,cobertura_aps
1303106,AM,Norte,2023,120.21,cobertura_aps
1303106,AM,Norte,2024,127.1,cobertura_aps
1303205,AM,Norte,2019,85.61,cobertura_ab
1303205,AM,Norte,2020,80.32,cobertura_ab
1303205,AM,Norte,2021,87.81,cobertura_aps
1303205,AM,Norte,2022,85.8,cobertura_aps
1303205,AM,Norte,2023,111.03,cobertura_aps
1303205,AM,Norte,2024,111.03,cobertura_aps
1303304,AM,Norte,2019,70.63,cobertura_ab
1303304,AM,Norte,2020,86.32,cobertura_ab
1303304,AM,Norte,2021,96.82,cobertura_aps
1303304,AM,Norte,2022,95.48,cobertura_aps
1303304,AM,Norte,2023,107.48,cobertura_aps
1303304,AM,Norte,2024,107.32,cobertura_aps
1303403,AM,Norte,2019,92.69,cobertura_ab
1303403,AM,Norte,2020,89.53,cobertura_ab
1303403,AM,Norte,2021,94.05,cobertura_aps
1303403,AM,Norte,2022,90.68,cobertura_aps
1303403,AM,Norte,2023,114.99,cobertura_aps
1303403,AM,Norte,2024,115.73,cobertura_aps
1303502,AM,Norte,2019,78.06,cobertura_ab
1303502,AM,Norte,2020,84.17,cobertura_ab
1303502,AM,Norte,2021,82.92,cobertura_aps
1303502,AM,Norte,2022,81.77,cobertura_aps
1303502,AM,Norte,2023,85.81,cobertura_aps
1303502,AM,Norte,2024,85.81,cobertura_aps
1303536,AM,Norte,2019,99.8,cobertura_ab
1303536,AM,Norte,2020,98.25,cobertura_ab
1303536,AM,Norte,2021,125.47,cobertura_aps
1303536,AM,Norte,2022,128.62,cobertura_aps
1303536,AM,Norte,2023,159.77,cobertura_aps
1303536,AM,Norte,2024,159.77,cobertura_aps
1303569,AM,Norte,2019,100.0,cobertura_ab
1303569,AM,Norte,2020,100.0,cobertura_ab
1303569,AM,Norte,2021,136.01,cobertura_aps
1303569,AM,Norte,2022,133.1,cobertura_aps
1303569,AM,Norte,2023,183.29,cobertura_aps
1303569,AM,Norte,2024,189.07,cobertura_aps
1303601,AM,Norte,2019,45.89,cobertura_ab
1303601,AM,Norte,2020,58.29,cobertura_ab
1303601,AM,Norte,2021,80.23,cobertura_aps
1303601,AM,Norte,2022,78.26,cobertura_aps
1303601,AM,Norte,2023,160.61,cobertura_aps
1303601,AM,Norte,2024,216.21,cobertura_aps
1303700,AM,Norte,2019,98.21,cobertura_ab
1303700,AM,Norte,2020,98.96,cobertura_ab
1303700,AM,Norte,2021,154.59,cobertura_aps
1303700,AM,Norte,2022,142.78,cobertura_aps
1303700,AM,Norte,2023,100.43,cobertura_aps
1303700,AM,Norte,2024,112.31,cobertura_aps
1303809,AM,Norte,2019,44.1,cobertura_ab
1303809,AM,Norte,2020,56.48,cobertura_ab
1303809,AM,Norte,2021,52.91,cobertura_aps
1303809,AM,Norte,2022,57.05,cobertura_aps
1303809,AM,Norte,2023,59.68,cobertura_aps
1303809,AM,Norte,2024,60.81,cobertura_aps
1303908,AM,Norte,2019,100.0,cobertura_ab
1303908,AM,Norte,2020,90.72,cobertura_ab
1303908,AM,Norte,2021,125.18,cobertura_aps
1303908,AM,Norte,2022,125.71,cobertura_aps
1303908,AM,Norte,2023,146.69,cobertura_aps
1303908,AM,Norte,2024,150.53,cobertura_aps
1303957,AM,Norte,2019,95.94,cobertura_ab
1303957,AM,Norte,2020,98.95,cobertura_ab
1303957,AM,Norte,2021,112.83,cobertura_aps
1303957,AM,Norte,2022,112.98,cobertura_aps
1303957,AM,Norte,2023,132.28,cobertura_aps
1303957,AM,Norte,2024,132.45,cobertura_aps
1304005,AM,Norte,2019,92.8,cobertura_ab
1304005,AM,Norte,2020,100.0,cobertura_ab
1304005,AM,Norte,2021,136.73,cobertura_aps
1304005,AM,Norte,2022,140.34,cobertura_aps
1304005,AM,Norte,2023,111.73,cobertura_aps
1304005,AM,Norte,2024,118.97,cobertura_aps
1304062,AM,Norte,2019,76.72,cobertura_ab
1304062,AM,Norte,2020,77.61,cobertura_ab
1304062,AM,Norte,2021,98.02,cobertura_aps
1304062,AM,Norte,2022,92.64,cobertura_aps
1304062,AM,Norte,2023,95.84,cobertura_aps
1304062,AM,Norte,2024,96.33,cobertura_aps
1304104,AM,Norte,2019,100.0,cobertura_ab
1304104,AM,Norte,2020,100.0,cobertura_ab
1304104,AM,Norte,2021,130.0,cobertura_aps
1304104,AM,Norte,2022,139.76,cobertura_aps
1304104,AM,Norte,2023,135.01,cobertura_aps
1304104,AM,Norte,2024,134.19,cobertura_aps
1304203,AM,Norte,2019,97.94,cobertura_ab
1304203,AM,Norte,2020,99.67,cobertura_ab
1304203,AM,Norte,2021,111.73,cobertura_aps
1304203,AM,Norte,2022,115.8,cobertura_aps
1304203,AM,Norte,2023,93.56,cobertura_aps
1304203,AM,Norte,2024,93.83,cobertura_aps
1304237,AM,Norte,2019,100.0,cobertura_ab
1304237,AM,Norte,2020,100.0,cobertura_ab
1304237,AM,Norte,2021,166.69,cobertura_aps
1304237,AM,Norte,2022,165.45,cobertura_aps
1304237,AM,Norte,2023,163.66,cobertura_aps
1304237,AM,Norte,2024,163.66,cobertura_aps
1304260,AM,Norte,2019,98.45,cobertura_ab
1304260,AM,Norte,2020,100.0,cobertura_ab
1304260,AM,Norte,2021,127.83,cobertura_aps
1304260,AM,Norte,2022,126.45,cobertura_aps
1304260,AM,Norte,2023,159.67,cobertura_aps
1304260,AM,Norte,2024,173.81,cobertura_aps
1304302,AM,Norte,2019,100.0,cobertura_ab
1304302,AM,Norte,2020,100.0,cobertura_ab
1304302,AM,Norte,2021,151.89,cobertura_aps
1304302,AM,Norte,2022,160.34,cobertura_aps
1304302,AM,Norte,2023,150.28,cobertura_aps
1304302,AM,Norte,2024,144.02,cobertura_aps
1304401,AM,Norte,2019,100.0,cobertura_ab
1304401,AM,Norte,2020,100.0,cobertura_ab
1304401,AM,Norte,2021,141.92,cobertura_aps
1304401,AM,Norte,2022,136.76,cobertura_aps
1304401,AM,Norte,2023,136.98,cobertura_aps
1304401,AM,Norte,2024,137.33,cobertura_aps
1400027,RR,Norte,2019,100.0,cobertura_ab
1400027,RR,Norte,2020,100.0,cobertura_ab
1400027,RR,Norte,2021,132.72,cobertura_aps
1400027,RR,Norte,2022,129.04,cobertura_aps
1400027,RR,Norte,2023,121.46,cobertura_aps
1400027,RR,Norte,2024,125.65,cobertura_aps
1400050,RR,Norte,2019,100.0,cobertura_ab
1400050,RR,Norte,2020,100.0,cobertura_ab
1400050,RR,Norte,2021,159.29,cobertura_aps
1400050,RR,Norte,2022,160.66,cobertura_aps
1400050,RR,Norte,2023,116.13,cobertura_aps
1400050,RR,Norte,2024,116.13,cobertura_aps
1400100,RR,Norte,2019,60.62,cobertura_ab
1400100,RR,Norte,2020,73.69,cobertura_ab
1400100,RR,Norte,2021,50.87,cobertura_aps
1400100,RR,Norte,2022,44.22,cobertura_aps
1400100,RR,Norte,2023,85.24,cobertura_aps
1400100,RR,Norte,2024,124.77,cobertura_aps
1400159,RR,Norte,2019,100.0,cobertura_ab
1400159,RR,Norte,2020,100.0,cobertura_ab
1400159,RR,Norte,2021,167.23,cobertura_aps
1400159,RR,Norte,2022,167.64,cobertura_aps
1400159,RR,Norte,2023,150.82,cobertura_aps
1400159,RR,Norte,2024,159.2,cobertura_aps
1400175,RR,Norte,2019,86.43,cobertura_ab
1400175,RR,Norte,2020,100.0,cobertura_ab
1400175,RR,Norte,2021,142.73,cobertura_aps
1400175,RR,Norte,2022,142.37,cobertura_aps
1400175,RR,Norte,2023,181.1,cobertura_aps
1400175,RR,Norte,2024,187.34,cobertura_aps
1400209,RR,Norte,2019,100.0,cobertura_ab
1400209,RR,Norte,2020,100.0,cobertura_ab
1400209,RR,Norte,2021,149.0,cobertura_aps
1400209,RR,Norte,2022,160.79,cobertura_aps
1400209,RR,Norte,2023,156.61,cobertura_aps
1400209,RR,Norte,2024,156.88,cobertura_aps
1400233,RR,Norte,2019,100.0,cobertura_ab
1400233,RR,Norte,2020,100.0,cobertura_ab
1400233,RR,Norte,2021,151.68,cobertura_aps
1400233,RR,Norte,2022,165.17,cobertura_aps
1400233,RR,Norte,2023,164.22,cobertura_aps
1400233,RR,Norte,2024,164.22,cobertura_aps
1400282,RR,Norte,2019,100.0,cobertura_ab
1400282,RR,Norte,2020,100.0,cobertura_ab
1400282,RR,Norte,2021,142.32,cobertura_aps
1400282,RR,Norte,2022,138.48,cobertura_aps
1400282,RR,Norte,2023,174.59,cobertura_aps
1400282,RR,Norte,2024,174.59,cobertura_aps
1400308,RR,Norte,2019,100.0,cobertura_ab
1400308,RR,Norte,2020,99.44,cobertura_ab
1400308,RR,Norte,2021,134.82,cobertura_aps
1400308,RR,Norte,2022,170.43,cobertura_aps
1400308,RR,Norte,2023,174.08,cobertura_aps
1400308,RR,Norte,2024,174.08,cobertura_aps
1400407,RR,Norte,2019,98.43,cobertura_ab
1400407,RR,Norte,2020,92.13,cobertura_ab
1400407,RR,Norte,2021,131.52,cobertura_aps
1400407,RR,Norte,2022,148.65,cobertura_aps
1400407,RR,Norte,2023,125.12,cobertura_aps
1400407,RR,Norte,2024,125.12,cobertura_aps
1400456,RR,Norte,2019,100.0,cobertura_ab
1400456,RR,Norte,2020,100.0,cobertura_ab
1400456,RR,Norte,2021,118.74,cobertura_aps
1400456,RR,Norte,2022,110.23,cobertura_aps
1400456,RR,Norte,2023,126.91,cobertura_aps
1400456,RR,Norte,2024,161.67,cobertura_aps
1400472,RR,Norte,2019,90.88,cobertura_ab
1400472,RR,Norte,2020,98.58,cobertura_ab
1400472,RR,Norte,2021,138.03,cobertura_aps
1400472,RR,Norte,2022,125.42,cobertura_aps
1400472,RR,Norte,2023,125.41,cobertura_aps
1400472,RR,Norte,2024,163.46,cobertura_aps
1400506,RR,Norte,2019,96.42,cobertura_ab
1400506,RR,Norte,2020,100.0,cobertura_ab
1400506,RR,Norte,2021,125.77,cobertura_aps
1400506,RR,Norte,2022,123.64,cobertura_aps
1400506,RR,Norte,2023,118.53,cobertura_aps
1400506,RR,Norte,2024,118.53,cobertura_aps
1400605,RR,Norte,2019,98.98,cobertura_ab
1400605,RR,Norte,2020,98.87,cobertura_ab
1400605,RR,Norte,2021,129.46,cobertura_aps
1400605,RR,Norte,2022,127.55,cobertura_aps
1400605,RR,Norte,2023,143.54,cobertura_aps
1400605,RR,Norte,2024,191.38,cobertura_aps
1400704,RR,Norte,2019,97.24,cobertura_ab
1400704,RR,Norte,2020,100.0,cobertura_ab
1400704,RR,Norte,2021,154.09,cobertura_aps
1400704,RR,Norte,2022,150.94,cobertura_aps
1400704,RR,Norte,2023,120.9,cobertura_aps
1400704,RR,Norte,2024,120.9,cobertura_aps
1500107,PA,Norte,2019,52.42,cobertura_ab
1500107,PA,Norte,2020,56.22,cobertura_ab
1500107,PA,Norte,2021,81.65,cobertura_aps
1500107,PA,Norte,2022,91.39,cobertura_aps
1500107,PA,Norte,2023,94.2,cobertura_aps
1500107,PA,Norte,2024,96.31,cobertura_aps
1500131,PA,Norte,2019,99.46,cobertura_ab
1500131,PA,Norte,2020,100.0,cobertura_ab
1500131,PA,Norte,2021,140.26,cobertura_aps
1500131,PA,Norte,2022,139.33,cobertura_aps
1500131,PA,Norte,2023,149.35,cobertura_aps
1500131,PA,Norte,2024,171.12,cobertura_aps
1500206,PA,Norte,2019,49.2,cobertura_ab
1500206,PA,Norte,2020,52.32,cobertura_ab
1500206,PA,Norte,2021,90.11,cobertura_aps
1500206,PA,Norte,2022,87.9,cobertura_aps
1500206,PA,Norte,2023,83.5,cobertura_aps
1500206,PA,Norte,2024,88.94,cobertura_aps
1500305,PA,Norte,2019,24.41,cobertura_ab
1500305,PA,Norte,2020,26.39,cobertura_ab
1500305,PA,Norte,2021,60.15,cobertura_aps
1500305,PA,Norte,2022,53.98,cobertura_aps
1500305,PA,Norte,2023,80.82,cobertura_aps
1500305,PA,Norte,2024,119.39,cobertura_aps
1500347,PA,Norte,2019,63.32,cobertura_ab
1500347,PA,Norte,2020,59.74,cobertura_ab
1500347,PA,Norte,2021,66.54,cobertura_aps
1500347,PA,Norte,2022,88.13,cobertura_aps
1500347,PA,Norte,2023,158.09,cobertura_aps
1500347,PA,Norte,2024,267.78,cobertura_aps
1500404,PA,Norte,2019,49.17,cobertura_ab
1500404,PA,Norte,2020,42.02,cobertura_ab
1500404,PA,Norte,2021,73.56,cobertura_aps
1500404,PA,Norte,2022,72.16,cobertura_aps
1500404,PA,Norte,2023,57.17,cobertura_aps
1500404,PA,Norte,2024,57.59,cobertura_aps
1500503,PA,Norte,2019,59.79,cobertura_ab
1500503,PA,Norte,2020,79.56,cobertura_ab
1500503,PA,Norte,2021,124.11,cobertura_aps
1500503,PA,Norte,2022,131.94,cobertura_aps
1500503,PA,Norte,2023,102.1,cobertura_aps
1500503,PA,Norte,2024,102.1,cobertura_aps
1500602,PA,Norte,2019,69.85,cobertura_ab
1500602,PA,Norte,2020,66.73,cobertura_ab
1500602,PA,Norte,2021,72.43,cobertura_aps
1500602,PA,Norte,2022,70.97,cobertura_aps
1500602,PA,Norte,2023,67.2,cobertura_aps
1500602,PA,Norte,2024,68.59,cobertura_aps
1500701,PA,Norte,2019,32.87,cobertura_ab
1500701,PA,Norte,2020,35.35,cobertura_ab
1500701,PA,Norte,2021,79.57,cobertura_aps
1500701,PA,Norte,2022,69.78,cobertura_aps
1500701,PA,Norte,2023,111.41,cobertura_aps
1500701,PA,Norte,2024,104.84,cobertura_aps
1500800,PA,Norte,2019,84.74,cobertura_ab
1500800,PA,Norte,2020,84.56,cobertura_ab
1500800,PA,Norte,2021,85.84,cobertura_aps
1500800,PA,Norte,2022,84.08,cobertura_aps
1500800,PA,Norte,2023,96.03,cobertura_aps
1500800,PA,Norte,2024,96.09,cobertura_aps
1500859,PA,Norte,2019,76.21,cobertura_ab
1500859,PA,Norte,2020,74.22,cobertura_ab
1500859,PA,Norte,2021,73.4,cobertura_aps
1500859,PA,Norte,2022,73.63,cobertura_aps
1500859,PA,Norte,2023,79.67,cobertura_aps
1500859,PA,Norte,2024,101.65,cobertura_aps
1500909,PA,Norte,2019,99.44,cobertura_ab
1500909,PA,Norte,2020,100.0,cobertura_ab
1500909,PA,Norte,2021,148.12,cobertura_aps
1500909,PA,Norte,2022,147.26,cobertura_aps
1500909,PA,Norte,2023,161.5,cobertura_aps
1500909,PA,Norte,2024,157.75,cobertura_aps
1500958,PA,Norte,2019,54.9,cobertura_ab
1500958,PA,Norte,2020,50.22,cobertura_ab
1500958,PA,Norte,2021,93.63,cobertura_aps
1500958,PA,Norte,2022,95.1,cobertura_aps
1500958,PA,Norte,2023,128.81,cobertura_aps
1500958,PA,Norte,2024,134.94,cobertura_aps
1501006,PA,Norte,2019,100.0,cobertura_ab
1501006,PA,Norte,2020,100.0,cobertura_ab
1501006,PA,Norte,2021,128.01,cobertura_aps
1501006,PA,Norte,2022,127.88,cobertura_aps
1501006,PA,Norte,2023,114.81,cobertura_aps
1501006,PA,Norte,2024,118.0,cobertura_aps
1501105,PA,Norte,2019,67.06,cobertura_ab
1501105,PA,Norte,2020,62.8,cobertura_ab
1501105,PA,Norte,2021,86.33,cobertura_aps
1501105,PA,Norte,2022,63.24,cobertura_aps
1501105,PA,Norte,2023,88.66,cobertura_aps
1501105,PA,Norte,2024,101.05,cobertura_aps
1501204,PA,Norte,2019,76.66,cobertura_ab
1501204,PA,Norte,2020,64.55,cobertura_ab
1501204,PA,Norte,2021,86.67,cobertura_aps
1501204,PA,Norte,2022,62.51,cobertura_aps
1501204,PA,Norte,2023,73.5,cobertura_aps
1501204,PA,Norte,2024,94.19,cobertura_aps
1501253,PA,Norte,2019,100.0,cobertura_ab
1501253,PA,Norte,2020,100.0,cobertura_ab
1501253,PA,Norte,2021,214.59,cobertura_aps
1501253,PA,Norte,2022,216.11,cobertura_aps
1501253,PA,Norte,2023,173.65,cobertura_aps
1501253,PA,Norte,2024,173.65,cobertura_aps
1501303,PA,Norte,2019,91.91,cobertura_ab
1501303,PA,Norte,2020,91.24,cobertura_ab
1501303,PA,Norte,2021,91.04,cobertura_aps
1501303,PA,Norte,2022,90.03,cobertura_aps
1501303,PA,Norte,2023,93.45,cobertura_aps
1501303,PA,Norte,2024,106.34,cobertura_aps
1501402,PA,Norte,2019,40.9,cobertura_ab
1501402,PA,Norte,2020,40.35,cobertura_ab
1501402,PA,Norte,2021,42.01,cobertura_aps
1501402,PA,Norte,2022,42.0,cobertura_aps
1501402,PA,Norte,2023,55.63,cobertura_aps
1501402,PA,Norte,2024,74.2,cobertura_aps
1501451,PA,Norte,2019,100.0,cobertura_ab
1501451,PA,Norte,2020,100.0,cobertura_ab
1501451,PA,Norte,2021,155.35,cobertura_aps
1501451,PA,Norte,2022,168.89,cobertura_aps
1501451,PA,Norte,2023,167.6,cobertura_aps
1501451,PA,Norte,2024,167.46,cobertura_aps
1501501,PA,Norte,2019,100.0,cobertura_ab
1501501,PA,Norte,2020,100.0,cobertura_ab
1501501,PA,Norte,2021,140.13,cobertura_aps
1501501,PA,Norte,2022,142.13,cobertura_aps
1501501,PA,Norte,2023,144.92,cobertura_aps
1501501,PA,Norte,2024,145.07,cobertura_aps
1501576,PA,Norte,2019,100.0,cobertura_ab
1501576,PA,Norte,2020,100.0,cobertura_ab
1501576,PA,Norte,2021,122.67,cobertura_aps
1501576,PA,Norte,2022,121.71,cobertura_aps
1501576,PA,Norte,2023,116.63,cobertura_aps
1501576,PA,Norte,2024,170.09,cobertura_aps
1501600,PA,Norte,2019,100.0,cobertura_ab
1501600,PA,Norte,2020,100.0,cobertura_ab
1501600,PA,Norte,2021,148.21,cobertura_aps
1501600,PA,Norte,2022,146.1,cobertura_aps
1501600,PA,Norte,2023,221.83,cobertura_aps
1501600,PA,Norte,2024,221.83,cobertura_aps
1501709,PA,Norte,2019,100.0,cobertura_ab
1501709,PA,Norte,2020,100.0,cobertura_ab
1501709,PA,Norte,2021,163.76,cobertura_aps
1501709,PA,Norte,2022,163.13,cobertura_aps
1501709,PA,Norte,2023,173.47,cobertura_aps
1501709,PA,Norte,2024,179.07,cobertura_aps
1501725,PA,Norte,2019,100.0,cobertura_ab
1501725,PA,Norte,2020,100.0,cobertura_ab
1501725,PA,Norte,2021,163.51,cobertura_aps
1501725,PA,Norte,2022,164.61,cobertura_aps
1501725,PA,Norte,2023,99.11,cobertura_aps
1501725,PA,Norte,2024,99.11,cobertura_aps
1501758,PA,Norte,2019,100.0,cobertura_ab
1501758,PA,Norte,2020,100.0,cobertura_ab
1501758,PA,Norte,2021,190.01,cobertura_aps
1501758,PA,Norte,2022,190.29,cobertura_aps
1501758,PA,Norte,2023,206.39,cobertura_aps
1501758,PA,Norte,2024,206.39,cobertura_aps
1501782,PA,Norte,2019,35.97,cobertura_ab
1501782,PA,Norte,2020,38.74,cobertura_ab
1501782,PA,Norte,2021,62.37,cobertura_aps
1501782,PA,Norte,2022,60.16,cobertura_aps
1501782,PA,Norte,2023,114.53,cobertura_aps
1501782,PA,Norte,2024,144.07,cobertura_aps
1501808,PA,Norte,2019,55.75,cobertura_ab
